time,DEVICE VOLTAGE B2|XI2,DEVICE VOLTAGE B2|XI4,DEVICE VOLTAGE B2|XI6,DEVICE VOLTAGE B1|XI10
4.9900000000000003e-10,7.8378159704164889e-07,-6.4042273906305625e-07,3.0750767542718777e-05,1.4337313379414620e-04
4.9919999999999999e-10,6.3994008109819550e-07,-8.5108555723056481e-07,3.1606955050027054e-05,1.1320918833001152e-04
4.9940000000000005e-10,4.9503761102590013e-07,-1.0468620356704261e-06,3.0205105948112296e-05,9.1790604189430719e-05
4.9960000000000001e-10,3.5063161185749812e-07,-1.2225516732865837e-06,2.7065314130409123e-05,7.7611498986060654e-05
4.9979999999999997e-10,2.0767318412721417e-07,-1.3731325228364076e-06,2.2759375384613276e-05,6.9149659234637472e-05
5.0000000000000003e-10,6.6624046854324852e-08,-1.4939770500294496e-06,1.7850846734167373e-05,6.5010138378618883e-05
5.0019999999999999e-10,-7.2379497361370823e-08,-1.5810733439120257e-06,1.2848930929300597e-05,6.3995102944588170e-05
5.0040000000000005e-10,-2.0933011745296215e-07,-1.6312358204076609e-06,8.1769696824549454e-06,6.5128373799437628e-05
5.0060000000000001e-10,-3.4413842566044256e-07,-1.6422889039193624e-06,4.1548375142645664e-06,6.7653397433357272e-05
5.0079999999999997e-10,-4.7642738042151775e-07,-1.6132081517578625e-06,9.9352747117541429e-07,7.1016242474807986e-05
5.0100000000000003e-10,-6.0535268739205890e-07,-1.5442059223493929e-06,-1.2003328422688848e-06,7.4840735763559069e-05
5.0119999999999999e-10,-7.2946853336714024e-07,-1.4367527921771334e-06,-2.4125089310882088e-06,7.8900266651202278e-05
5.0140000000000005e-10,-8.4665490429869450e-07,-1.2935311118709295e-06,-2.7041886144380125e-06,8.3089314035752376e-05
5.0160000000000000e-10,-9.5411792341226449e-07,-1.1183228142606768e-06,-2.1923078307044968e-06,8.7396836434565071e-05
5.0180000000000007e-10,-1.0484684185073317e-06,-9.1583921059284283e-07,-1.0292062786882290e-06,9.1883001843683275e-05
5.0200000000000002e-10,-1.1258767972476427e-06,-6.9150539390523930e-07,6.1668897316386909e-07,9.6660186194443028e-05
5.0219999999999998e-10,-1.1822949330635665e-06,-4.5121545452179629e-07,2.5778422433819146e-06,1.0187870054909985e-04
5.0240000000000004e-10,-1.2137288831708603e-06,-2.0107661007386385e-07,4.7013586219223453e-06,1.0771732204483208e-04
5.0260000000000000e-10,-1.2165406141090149e-06,5.2839612274227682e-08,6.8590300900183209e-06,1.1437841097926696e-04
5.0280000000000006e-10,-1.1877531472665347e-06,3.0472276601180274e-07,8.9535909792752744e-06,1.2208719196176959e-04
5.0300000000000002e-10,-1.1253321294724697e-06,5.4921234457925678e-07,1.0921423088245656e-05,1.3109463557321553e-04
5.0319999999999998e-10,-1.0284180114389274e-06,7.8154132566661698e-07,1.2732200416572528e-05,1.4168324845025910e-04
5.0340000000000004e-10,-8.9748672519900097e-07,9.9763041853911254e-07,1.4386125842895299e-05,1.5417488227523372e-04
5.0360000000000000e-10,-7.3442264657908530e-07,1.1941337364319410e-06,1.5909487821358821e-05,1.6893927718502537e-04
5.0380000000000006e-10,-5.4249511180873302e-07,1.3684407040367137e-06,1.7349263136523763e-05,1.8640126072383355e-04
5.0400000000000002e-10,-3.2623804917745113e-07,1.5186420904022421e-06,1.8767426477781145e-05,2.0704301707525190e-04
5.0419999999999998e-10,-9.1240525840878380e-08,1.6434699040549836e-06,2.0235516503518729e-05,2.3139516612390989e-04
5.0440000000000004e-10,1.5613663786324103e-07,1.7422214521139527e-06,2.1829868555316150e-05,2.6000597397370296e-04
5.0459999999999999e-10,4.0909727401017333e-07,1.8146772674926441e-06,2.3627770713784902e-05,2.9337141441875534e-04
5.0480000000000006e-10,6.6077470697407331e-07,1.8610211011323360e-06,2.5704641337553305e-05,3.3180055752540772e-04
5.0500000000000001e-10,9.0459909310955480e-07,1.8817681004941669e-06,2.8132163896606235e-05,3.7518454770108379e-04
5.0519999999999997e-10,1.1346422696968252e-06,1.8777050244226096e-06,3.0977141989349977e-05,4.2264412451048050e-04
5.0540000000000003e-10,1.3459180864591832e-06,1.8498442239068217e-06,3.4300641310517319e-05,4.7207280931271090e-04
5.0559999999999999e-10,1.5346207180472802e-06,1.7993914097267887e-06,3.8156755055441400e-05,5.1970032448295906e-04
5.0580000000000005e-10,1.6982889705770420e-06,1.7277260652114952e-06,4.2590071506221941e-05,5.5997444569053242e-04
5.0600000000000001e-10,1.8358904903723424e-06,1.6363927366719187e-06,4.7630690187650680e-05,5.8619010095257898e-04
5.0619999999999997e-10,1.9478254790220737e-06,1.5271012159462260e-06,5.3285565629382554e-05,5.9212200519629277e-04
5.0640000000000003e-10,2.0358545208586132e-06,1.4017336165320204e-06,5.9525316335691511e-05,5.7425952061288562e-04
5.0659999999999999e-10,2.1029590691426015e-06,1.2623563179479214e-06,6.6266773178277362e-05,5.3348086013212147e-04
5.0680000000000005e-10,2.1531458051829305e-06,1.1112345315417805e-06,7.3353704106856818e-05,4.7502851811217302e-04
5.0700000000000001e-10,2.1912074464363668e-06,9.5084673418469541e-07,8.0541069621649036e-05,4.0673779985445709e-04
5.0719999999999996e-10,2.2224527867187256e-06,7.8389545945509965e-07,8.7490616337468154e-05,3.3662109036550452e-04
5.0740000000000003e-10,2.2524181336742931e-06,6.1331009216304155e-07,9.3785578817828029e-05,2.7104371796093289e-04
5.0759999999999998e-10,2.2865713309793109e-06,4.4223663651122069e-07,9.8968127651554452e-05,2.1399817857841068e-04
5.0780000000000005e-10,2.3300187175670341e-06,2.7400920957368598e-07,1.0259556090857180e-04,1.6726213405185599e-04
5.0800000000000000e-10,2.3872250770971843e-06,1.1209850781800615e-07,1.0430342905834382e-04,1.3097411747525431e-04
5.0820000000000006e-10,2.4617570165433892e-06,-3.9966129043162040e-08,1.0386005656386564e-04,1.0426196887608934e-04
5.0840000000000002e-10,2.5560611225855346e-06,-1.7870214857273413e-07,1.0119939327582723e-04,8.5748881813121403e-05
5.0859999999999998e-10,2.6712892357820496e-06,-3.0080474540108582e-07,9.6426312305295951e-05,7.3898503825677822e-05
5.0880000000000004e-10,2.8071836225158821e-06,-4.0329784625065366e-07,8.9796601489142204e-05,6.7223483638189911e-05
5.0900000000000000e-10,2.9620340254047156e-06,-4.8369601335577847e-07,8.1679554370609804e-05,6.4397354221242806e-05
5.0920000000000006e-10,3.1327159648225367e-06,-5.4016499560540177e-07,7.2512896646965375e-05,6.4304532620222151e-05
5.0940000000000002e-10,3.3148149862635293e-06,-5.7166646243700247e-07,6.2758453316435670e-05,6.6053044788050180e-05
5.0959999999999998e-10,3.5028349895776065e-06,-5.7807171088424236e-07,5.2864080513789050e-05,6.8965704935275681e-05
5.0980000000000004e-10,3.6904810055985191e-06,-5.6023017083221116e-07,4.3234433548355690e-05,7.2559400187047394e-05
5.1000000000000000e-10,3.8709988511333637e-06,-5.1998143263891323e-07,3.4210949228868189e-05,7.6518461456054441e-05
5.1020000000000006e-10,4.0375472223778532e-06,-4.6010408401992300e-07,2.6060176063738693e-05,8.0666011725490929e-05
5.1040000000000002e-10,4.1835731486748342e-06,-3.8420040895105411e-07,1.8969098838662878e-05,8.4935965702704366e-05
5.1059999999999997e-10,4.3031602117899001e-06,-2.9652231429959930e-07,1.3046066684766030e-05,8.9347555614485691e-05
5.1080000000000004e-10,4.3913209831192590e-06,-2.0174993747133532e-07,8.3260831556860329e-06,9.3983643010190691e-05
5.1099999999999999e-10,4.4442106519029671e-06,-1.0473946789388698e-07,4.7793898802419550e-06,9.8973556570896930e-05
5.1120000000000005e-10,4.4592471908192535e-06,-1.0260126678929028e-08,2.3224006835236341e-06,1.0448075576535590e-04
5.1140000000000001e-10,4.4351335740579177e-06,7.7258430035041727e-08,8.3011123973245978e-07,1.1069526873528878e-04
5.1159999999999997e-10,4.3717882000142723e-06,1.5394791844509473e-07,1.4914349403076836e-07,1.1783059487147272e-04
5.1180000000000003e-10,4.2701993839363900e-06,2.1667504669308085e-07,1.1061814481417316e-07,1.2612458555651520e-04
5.1199999999999999e-10,4.1322273245162526e-06,2.6315419085872039e-07,5.4211245091145417e-07,1.3584368484901538e-04
5.1220000000000005e-10,3.9603813792663170e-06,2.9199213137120034e-07,1.2780720600123438e-06,1.4728976182599505e-04
5.1240000000000001e-10,3.7576013080819169e-06,3.0266409653270550e-07,2.1682059717510048e-06,1.6080849605023544e-04
5.1259999999999997e-10,3.5270683451415438e-06,2.9542646764064986e-07,3.0835898542140675e-06,1.7679772693543407e-04
5.1280000000000003e-10,3.2720659830859035e-06,2.7117694616230079e-07,3.9204115040419959e-06,1.9571309525862651e-04
5.1299999999999999e-10,2.9959020452764844e-06,2.3127736574146703e-07,4.6014869248229250e-06,2.1806630796773369e-04
5.1320000000000005e-10,2.7018941129917936e-06,1.7735736511220076e-07,5.0758333566970700e-06,2.4440791293241909e-04
5.1340000000000001e-10,2.3934109290272054e-06,1.1111862195699109e-07,5.3166917016677073e-06,2.7528099367934555e-04
5.1360000000000007e-10,2.0739542416994831e-06,3.4159151317795658e-08,5.3184401719993836e-06,3.1112451406325363e-04
5.1380000000000002e-10,1.7472597051652085e-06,-5.2164745729149578e-08,5.0928379618711773e-06,3.5209676634996920e-04
5.1399999999999998e-10,1.4173926069988734e-06,-1.4682485507608502e-07,4.6649934092565048e-06,3.9778695235098401e-04
5.1420000000000004e-10,1.0888146470631471e-06,-2.4914669910830764e-07,4.0693799648640804e-06,4.4680252849336387e-04
5.1440000000000000e-10,7.6640162030388253e-07,-3.5877148009503805e-07,3.3461399762294610e-06,4.9628989968243339e-04
5.1460000000000006e-10,4.5539814673951880e-07,-4.7555798748646882e-07,2.5378333531920074e-06,5.4159095722761184e-04
5.1480000000000002e-10,1.6130371095247474e-07,-5.9943474918653686e-07,1.6867147430719149e-06,5.7641892984409125e-04
5.1499999999999998e-10,-1.1030681982255826e-07,-7.3021855719847029e-07,8.3256424847041467e-07,5.9396568087196223e-04
5.1520000000000004e-10,-3.5401644427144082e-07,-8.6741989443658779e-07,1.1054766418307605e-08,5.8894631810691431e-04
5.1540000000000000e-10,-5.6483406077515582e-07,-1.0100581656792862e-06,-7.4738726041236707e-07,5.5977199519005301e-04
5.1560000000000006e-10,-7.3847328204043763e-07,-1.1565096321432708e-06,-1.4182842514250824e-06,5.0953188147197064e-04
5.1580000000000002e-10,-8.7161576476295344e-07,-1.3044084680928841e-06,-1.9834335995280365e-06,4.4505140592254402e-04
5.1599999999999998e-10,-9.6213349986741546e-07,-1.4506165900375678e-06,-2.4309161921851294e-06,3.7461154049570625e-04
5.1620000000000004e-10,-1.0092480431352628e-06,-1.5912713218261542e-06,-2.7548414853808331e-06,3.0566614636424598e-04
5.1640000000000000e-10,-1.0136105429837231e-06,-1.7219122423668696e-06,-2.9548782843489309e-06,2.4351646813066530e-04
5.1660000000000006e-10,-9.7729390367773791e-07,-1.8376805438293931e-06,-3.0356163563863565e-06,1.9105999101447674e-04
5.1680000000000001e-10,-9.0369661476724427e-07,-1.9335767698891439e-06,-3.0058014543453930e-06,1.4921148036823088e-04
5.1699999999999997e-10,-7.9736575028292736e-07,-2.0047567030543617e-06,-2.8774850853011409e-06,1.1754539532540727e-04
5.1720000000000003e-10,-6.6375354398816276e-07,-2.0468410689381694e-06,-2.6651297818181678e-06,9.4883606527604758e-05
5.1739999999999999e-10,-5.0892711053536229e-07,-2.0562130396634520e-06,-2.3847098952663743e-06,7.9727849017974486e-05
5.1760000000000005e-10,-3.3925388754624545e-07,-2.0302783961919396e-06,-2.0528462470629322e-06,7.0536849294175531e-05
5.1780000000000001e-10,-1.6108608152708922e-07,-1.9676665180790821e-06,-1.6860097793745142e-06,6.5884577585782379e-05
5.1799999999999997e-10,1.9534056960367629e-08,-1.8683557182915569e-06,-1.2998243985732423e-06,6.4538886459804132e-05
5.1820000000000003e-10,1.9712956789196131e-07,-1.7337132326481299e-06,-9.0849260622251760e-07,6.5490846809541933e-05
5.1839999999999999e-10,3.6699072124261210e-07,-1.5664476780153932e-06,-5.2435966783590476e-07,6.7955037369752267e-05
5.1860000000000005e-10,5.2531481448410900e-07,-1.3704792352457332e-06,-1.5762358643042857e-07,7.1353427451540505e-05
5.1880000000000001e-10,6.6928045901523139e-07,-1.1507394600716334e-06,1.8381028489361870e-07,7.5290625012323451e-05
5.1899999999999997e-10,7.9705797762751016e-07,-9.1291786819652223e-07,4.9433888495123260e-07,7.9525416124495696e-05
5.1920000000000003e-10,9.0776175694106884e-07,-6.6317585234402701e-07,7.7055072732813883e-07,8.3941887570001018e-05
5.1939999999999998e-10,1.0013536136588254e-06,-4.0784985879016062e-07,1.0110151143841526e-06,8.8522414817678935e-05
5.1960000000000005e-10,1.0785083473602158e-06,-1.5316509281856022e-07,1.2159947268445980e-06,9.3324076399526452e-05
5.1980000000000000e-10,1.1404536941813280e-06,9.5021444660661224e-08,1.3871064546570525e-06,9.8459470714864629e-05
5.2000000000000007e-10,1.1887969846987169e-06,3.3143368094477955e-07,1.5269551825739987e-06,1.0408241723854845e-04
5.2020000000000002e-10,1.2253501194876533e-06,5.5153928565436443e-07,1.6387637711034842e-06,1.1037862098076305e-04
5.2039999999999998e-10,1.2519632006862271e-06,7.5166532522209653e-07,1.7260199738514163e-06,1.1756107320612120e-04
5.2060000000000004e-10,1.2703754833627802e-06,9.2907244401169479e-07,1.7921577966871283e-06,1.2586974505427706e-04
5.2080000000000000e-10,1.2820903978523229e-06,1.0820023915877588e-06,1.8402870934920337e-06,1.3557497227745648e-04
5.2100000000000006e-10,1.2882793736613189e-06,1.2097207136938484e-06,1.8729812291786110e-06,1.4698376725146998e-04
5.2120000000000002e-10,1.2897171679580443e-06,1.3125690937643873e-06,1.8921286092892831e-06,1.6044802698960781e-04
5.2139999999999998e-10,1.2867494459948802e-06,1.3920350262433648e-06,1.8988499386876368e-06,1.7637307133706808e-04
5.2160000000000004e-10,1.2792915437122072e-06,1.4508432046233573e-06,1.8934793825826015e-06,1.9522388877189485e-04
5.2180000000000000e-10,1.2668557282759911e-06,1.4930589456434268e-06,1.8756045202681793e-06,2.1752449650046973e-04
5.2200000000000006e-10,1.2486029289606824e-06,1.5241805647586427e-06,1.8441572784393934e-06,2.4384238123128588e-04
5.2220000000000002e-10,1.2234139139544068e-06,1.5511907342652731e-06,1.7975460860394038e-06,2.7474443847633456e-04
5.2239999999999997e-10,1.1899743146995053e-06,1.5825345631288536e-06,1.7338184582093938e-06,3.1070288576096327e-04
5.2260000000000004e-10,1.1468678081635005e-06,1.6280009175706270e-06,1.6508431541311296e-06,3.5192069210474020e-04
5.2279999999999999e-10,1.0926721725019784e-06,1.6984935170899674e-06,1.5465018606833952e-06,3.9804233670043650e-04
5.2300000000000006e-10,1.0260537681292335e-06,1.8056931607176358e-06,1.4188817443241819e-06,4.4773335527654594e-04
5.2320000000000001e-10,9.4585711069450929e-07,1.9616392818261520e-06,1.2664618002919068e-06,4.9818063953776756e-04
5.2339999999999997e-10,8.5118738260396972e-07,2.1782785126966778e-06,1.0882873759245418e-06,5.4471312185592796e-04
5.2360000000000003e-10,7.4148475982693275e-07,2.4670334231172591e-06,8.8412834672898869e-07,5.8093594499916690e-04
5.2379999999999999e-10,6.1659013155701399e-07,2.8384487491047991e-06,6.5461703158460848e-07,5.9982095813260747e-04
5.2400000000000005e-10,4.7680203331513008e-07,3.3019652651935589e-06,4.0136189214616699e-07,5.9579787673317197e-04
5.2420000000000001e-10,3.2292434221167058e-07,3.8658480356419639e-06,1.2703231149012369e-07,5.6703827555618796e-04
5.2439999999999997e-10,1.5630354821716656e-07,4.5372719216649673e-06,-1.6459150950307745e-07,5.1654814474250490e-04
5.2460000000000003e-10,-2.1146607550926747e-08,5.3225482562150498e-06,-4.6861079367964900e-07,4.5125428420147187e-04
5.2479999999999999e-10,-2.0693638574858071e-07,6.2274636846741180e-06,-7.7905058696034434e-07,3.7965610386711757e-04
5.2500000000000005e-10,-3.9801124086681090e-07,7.2576977380190202e-06,-1.0889600692224920e-06,3.0944159218102295e-04
5.2520000000000001e-10,-5.9078727299624025e-07,8.4192877551479095e-06,-1.3905768708129327e-06,2.4609124362865196e-04
5.2540000000000007e-10,-7.8121482362764730e-07,9.7191121556332740e-06,-1.6755582417515263e-06,1.9260574128765804e-04
5.2560000000000003e-10,-9.6487286008470508e-07,1.1165356577769616e-05,-1.9352771135623594e-06,1.4993865110474002e-04
5.2579999999999998e-10,-1.1370947767920063e-06,1.2767902208161419e-05,-2.1611750321554054e-06,1.1766118315012870e-04
5.2600000000000004e-10,-1.2931236043497804e-06,1.4538526578739357e-05,-2.3451572197872688e-06,9.4569935839733041e-05
5.2620000000000000e-10,-1.4282916285463111e-06,1.6490740788514650e-05,-2.4800084704729557e-06,7.9133074071418246e-05
5.2640000000000006e-10,-1.5382164283686798e-06,1.8639029414623480e-05,-2.5598031345195363e-06,6.9775435441245807e-05
5.2660000000000002e-10,-1.6190027238545232e-06,2.0997258272200158e-05,-2.5802790113747620e-06,6.5040784449493197e-05
5.2679999999999998e-10,-1.6674375421223962e-06,2.3576126556544428e-05,-2.5391442787873466e-06,6.3672047701366982e-05
5.2700000000000004e-10,-1.6811653576849745e-06,2.6379788400646826e-05,-2.4362890734637657e-06,6.4640905817033649e-05
5.2720000000000000e-10,-1.6588302282799239e-06,2.9402103435858556e-05,-2.2738790467317920e-06,6.7147641246447217e-05
5.2740000000000006e-10,-1.6001735809443113e-06,3.2623268535286756e-05,-2.0563167648294387e-06,7.0604253752202549e-05
5.2760000000000002e-10,-1.5060791082324918e-06,3.6007694232999595e-05,-1.7900674271286469e-06,7.4608830975199486e-05
5.2779999999999998e-10,-1.3785599741633815e-06,3.9503851666456967e-05,-1.4833569498850053e-06,7.8916226586251052e-05
5.2800000000000004e-10,-1.2206878509826906e-06,4.3046461398219891e-05,-1.1457617505683090e-06,8.3408411085067054e-05
5.2820000000000000e-10,-1.0364677828189860e-06,4.6560924686752747e-05,-7.8771930412266470e-07,8.8066815846506773e-05
5.2840000000000006e-10,-8.3066704724220668e-07,4.9969437269070720e-05,-4.1999562473432331e-07,9.2948244745528021e-05
5.2860000000000002e-10,-6.0860963662484710e-07,5.3197896214391083e-05,-5.3149461953583683e-08,9.8165324406723265e-05
5.2879999999999997e-10,-3.7595036547570781e-07,5.6182593999841778e-05,3.0296719072871720e-07,1.0387195723081781e-04
5.2900000000000003e-10,-1.3844370737417198e-07,5.8875804845884744e-05,6.3963661815104200e-07,1.1025382997394699e-04
5.2919999999999999e-10,9.8277797936982400e-08,6.1249649976911793e-05,9.4960246963773020e-07,1.1752372007245582e-04
5.2940000000000005e-10,3.2890227329238765e-07,6.3297983134752103e-05,1.2272775350836945e-06,1.2592112286807970e-04
5.2960000000000001e-10,5.4860369184662041e-07,6.5036368803475503e-05,1.4688242658268491e-06,1.3571556217251366e-04
5.2979999999999997e-10,7.5316621726330708e-07,6.6500468721480808e-05,1.6721112062252388e-06,1.4721278085939697e-04
5.3000000000000003e-10,9.3906413365525447e-07,6.7743284371920792e-05,1.8365586909436415e-06,1.6076273396104968e-04
5.3019999999999999e-10,1.1034975266665512e-06,6.8831734795250530e-05,1.9628954950665782e-06,1.7676776112872088e-04
5.3040000000000005e-10,1.2443872209602280e-06,6.9843008938012631e-05,2.0528539239494419e-06,1.9568824359798715e-04
5.3060000000000001e-10,1.3603351546117324e-06,7.0861052242731948e-05,2.1088337337600764e-06,2.1804106596130910e-04
5.3079999999999997e-10,1.4505581883310182e-06,7.1973455108342122e-05,2.1335652434261944e-06,2.4438276512768882e-04
5.3100000000000003e-10,1.5148042307249119e-06,7.3268923664142924e-05,2.1297992998146259e-06,2.7526375884233303e-04
